receiver_id,reference,type,big_grid_id,x_epsg5179,y_epsg5179,lat,lon,alt
3728,,terrain,0001_0006,1163135.0000000,1732695.0000000,35.5768678,129.3003791,97.1929480
3729,,terrain,0001_0006,1163145.0000000,1732695.0000000,35.5768661,129.3004894,97.6515510
3730,,terrain,0001_0006,1163155.0000000,1732695.0000000,35.5768645,129.3005997,96.5000000
3731,,terrain,0001_0006,1163165.0000000,1732695.0000000,35.5768628,129.3007100,96.5000000
3732,,terrain,0001_0006,1163175.0000000,1732695.0000000,35.5768612,129.3008203,96.9523558
3733,,terrain,0001_0006,1163185.0000000,1732695.0000000,35.5768595,129.3009306,97.3667798
3734,,terrain,0001_0006,1163195.0000000,1732695.0000000,35.5768579,129.3010409,98.5147602
3735,,terrain,0001_0006,1163195.0000000,1732685.0000000,35.5767677,129.3010389,100.1926996
3736,,terrain,0001_0006,1163185.0000000,1732685.0000000,35.5767694,129.3009286,96.8967488
3737,,terrain,0001_0006,1163175.0000000,1732685.0000000,35.5767710,129.3008183,97.1731208
3738,,terrain,0001_0006,1163165.0000000,1732685.0000000,35.5767727,129.3007080,96.5000000
3739,,terrain,0001_0006,1163155.0000000,1732685.0000000,35.5767743,129.3005977,96.7752756
3740,,terrain,0001_0006,1163145.0000000,1732685.0000000,35.5767760,129.3004873,97.3894962
3741,,terrain,0001_0006,1163135.0000000,1732685.0000000,35.5767776,129.3003770,96.9817258
3742,,terrain,0001_0006,1163125.0000000,1732685.0000000,35.5767793,129.3002667,100.9910870
3743,,terrain,0001_0006,1163115.0000000,1732685.0000000,35.5767809,129.3001564,106.1017652
3744,,terrain,0001_0006,1163105.0000000,1732685.0000000,35.5767826,129.3000461,108.9387361
3745,,terrain,0001_0006,1163105.0000000,1732675.0000000,35.5766925,129.3000441,110.6296762
3746,,terrain,0001_0006,1163115.0000000,1732675.0000000,35.5766908,129.3001544,106.4444194
3747,,terrain,0001_0006,1163125.0000000,1732675.0000000,35.5766892,129.3002647,101.3936577
3748,,terrain,0001_0006,1163135.0000000,1732675.0000000,35.5766875,129.3003750,96.7681170
3749,,terrain,0001_0006,1163145.0000000,1732675.0000000,35.5766859,129.3004853,97.3013120
3750,,terrain,0001_0006,1163155.0000000,1732675.0000000,35.5766842,129.3005956,96.6053065
3751,,terrain,0001_0006,1163165.0000000,1732675.0000000,35.5766826,129.3007060,96.5454319
3752,,terrain,0001_0006,1163175.0000000,1732675.0000000,35.5766809,129.3008163,97.5571974
3753,,terrain,0001_0006,1163185.0000000,1732675.0000000,35.5766793,129.3009266,99.1318479
3754,,terrain,0001_0006,1163195.0000000,1732675.0000000,35.5766776,129.3010369,101.5040649
3755,,terrain,0001_0006,1163195.0000000,1732665.0000000,35.5765875,129.3010349,101.6815474
3756,,terrain,0001_0006,1163185.0000000,1732665.0000000,35.5765892,129.3009246,100.5768455
3757,,terrain,0001_0006,1163175.0000000,1732665.0000000,35.5765908,129.3008142,98.3396844
3758,,terrain,0001_0006,1163165.0000000,1732665.0000000,35.5765924,129.3007039,96.5000000
3759,,terrain,0001_0006,1163155.0000000,1732665.0000000,35.5765941,129.3005936,96.5000000
3760,,terrain,0001_0006,1163145.0000000,1732665.0000000,35.5765957,129.3004833,97.0579259
3761,,terrain,0001_0006,1163135.0000000,1732665.0000000,35.5765974,129.3003730,96.6808213
3762,,terrain,0001_0006,1163125.0000000,1732665.0000000,35.5765990,129.3002627,101.8182467
3763,,terrain,0001_0006,1163115.0000000,1732665.0000000,35.5766007,129.3001524,106.5323003
3764,,terrain,0001_0006,1163105.0000000,1732665.0000000,35.5766023,129.3000421,111.2308233
3765,,terrain,0001_0006,1163105.0000000,1732655.0000000,35.5765122,129.3000400,111.4276087
3766,,terrain,0001_0006,1163115.0000000,1732655.0000000,35.5765106,129.3001504,106.5492134
3767,,terrain,0001_0006,1163125.0000000,1732655.0000000,35.5765089,129.3002607,102.6788266
3768,,terrain,0001_0006,1163135.0000000,1732655.0000000,35.5765073,129.3003710,97.1053822
3769,,terrain,0001_0006,1163145.0000000,1732655.0000000,35.5765056,129.3004813,96.5000000
3770,,terrain,0001_0006,1163155.0000000,1732655.0000000,35.5765040,129.3005916,96.5000000
3771,,terrain,0001_0006,1163165.0000000,1732655.0000000,35.5765023,129.3007019,96.5000000
3772,,terrain,0001_0006,1163175.0000000,1732655.0000000,35.5765007,129.3008122,99.0185313
3773,,terrain,0001_0006,1163185.0000000,1732655.0000000,35.5764990,129.3009225,101.1459093
3774,,terrain,0001_0006,1163195.0000000,1732655.0000000,35.5764974,129.3010329,101.6895277
3775,,terrain,0001_0006,1163195.0000000,1732645.0000000,35.5764073,129.3010308,101.5821280
3776,,terrain,0001_0006,1163185.0000000,1732645.0000000,35.5764089,129.3009205,101.2770194
3777,,terrain,0001_0006,1163175.0000000,1732645.0000000,35.5764106,129.3008102,99.8548913
3778,,terrain,0001_0006,1163165.0000000,1732645.0000000,35.5764122,129.3006999,96.5000000
3779,,terrain,0001_0006,1163155.0000000,1732645.0000000,35.5764139,129.3005896,96.5000000
3780,,terrain,0001_0006,1163145.0000000,1732645.0000000,35.5764155,129.3004793,96.5000000
3781,,terrain,0001_0006,1163135.0000000,1732645.0000000,35.5764172,129.3003690,96.8610676
3782,,terrain,0001_0006,1163125.0000000,1732645.0000000,35.5764188,129.3002587,103.4339628
3783,,terrain,0001_0006,1163115.0000000,1732645.0000000,35.5764204,129.3001483,105.9078487
3784,,terrain,0001_0006,1163105.0000000,1732645.0000000,35.5764221,129.3000380,111.6813546
3785,,terrain,0001_0006,1163105.0000000,1732635.0000000,35.5763320,129.3000360,111.3316871
3786,,terrain,0001_0006,1163115.0000000,1732635.0000000,35.5763303,129.3001463,106.7605451
3787,,terrain,0001_0006,1163125.0000000,1732635.0000000,35.5763287,129.3002566,103.8293403
3788,,terrain,0001_0006,1163135.0000000,1732635.0000000,35.5763270,129.3003669,99.1589621
3789,,terrain,0001_0006,1163145.0000000,1732635.0000000,35.5763254,129.3004773,96.5244360
3790,,terrain,0001_0006,1163155.0000000,1732635.0000000,35.5763237,129.3005876,96.5000000
3791,,terrain,0001_0006,1163165.0000000,1732635.0000000,35.5763221,129.3006979,96.5000000
3792,,terrain,0001_0006,1163175.0000000,1732635.0000000,35.5763204,129.3008082,99.9596407
3793,,terrain,0001_0006,1163185.0000000,1732635.0000000,35.5763188,129.3009185,101.6135795
3794,,terrain,0001_0006,1163195.0000000,1732635.0000000,35.5763171,129.3010288,101.7126988
3795,,terrain,0001_0006,1163195.0000000,1732625.0000000,35.5762270,129.3010268,102.5403302
3796,,terrain,0001_0006,1163185.0000000,1732625.0000000,35.5762287,129.3009165,101.5000000
3797,,terrain,0001_0006,1163175.0000000,1732625.0000000,35.5762303,129.3008062,101.0127826
3798,,terrain,0001_0006,1163165.0000000,1732625.0000000,35.5762320,129.3006959,97.1035404
3799,,terrain,0001_0006,1163155.0000000,1732625.0000000,35.5762336,129.3005856,96.8888994
3800,,terrain,0001_0006,1163145.0000000,1732625.0000000,35.5762353,129.3004752,96.5566923
3801,,terrain,0001_0006,1163135.0000000,1732625.0000000,35.5762369,129.3003649,100.4011405
3802,,terrain,0001_0006,1163125.0000000,1732625.0000000,35.5762386,129.3002546,105.9848042
3803,,terrain,0001_0006,1163115.0000000,1732625.0000000,35.5762402,129.3001443,108.2236735
3804,,terrain,0001_0006,1163105.0000000,1732625.0000000,35.5762419,129.3000340,111.1456624
3805,,terrain,0001_0006,1163105.0000000,1732615.0000000,35.5761517,129.3000320,111.5304305
3806,,terrain,0001_0006,1163115.0000000,1732615.0000000,35.5761501,129.3001423,109.3762230
3807,,terrain,0001_0006,1163125.0000000,1732615.0000000,35.5761484,129.3002526,106.2028700
3808,,terrain,0001_0006,1163135.0000000,1732615.0000000,35.5761468,129.3003629,101.1442734
3809,,terrain,0001_0006,1163145.0000000,1732615.0000000,35.5761451,129.3004732,97.8792759
3810,,terrain,0001_0006,1163155.0000000,1732615.0000000,35.5761435,129.3005835,97.6510995
3811,,terrain,0001_0006,1163165.0000000,1732615.0000000,35.5761418,129.3006938,98.9069923
3812,,terrain,0001_0006,1163175.0000000,1732615.0000000,35.5761402,129.3008042,101.4354062
3813,,terrain,0001_0006,1163185.0000000,1732615.0000000,35.5761385,129.3009145,101.7865492
3814,,terrain,0001_0006,1163195.0000000,1732615.0000000,35.5761369,129.3010248,102.5073281
3815,,terrain,0001_0006,1163195.0000000,1732605.0000000,35.5760468,129.3010228,102.0893765
3816,,terrain,0001_0006,1163185.0000000,1732605.0000000,35.5760484,129.3009125,101.5518077
3817,,terrain,0001_0006,1163175.0000000,1732605.0000000,35.5760501,129.3008021,101.5000000
3818,,terrain,0001_0006,1163165.0000000,1732605.0000000,35.5760517,129.3006918,100.8204420
3819,,terrain,0001_0006,1163155.0000000,1732605.0000000,35.5760534,129.3005815,99.8737290
3820,,terrain,0001_0006,1163145.0000000,1732605.0000000,35.5760550,129.3004712,100.5341296
3821,,terrain,0001_0006,1163135.0000000,1732605.0000000,35.5760567,129.3003609,101.8155684
3822,,terrain,0001_0006,1163125.0000000,1732605.0000000,35.5760583,129.3002506,106.4084551
3823,,terrain,0001_0006,1163115.0000000,1732605.0000000,35.5760600,129.3001403,109.7833674
3824,,terrain,0001_0006,1163105.0000000,1732605.0000000,35.5760616,129.3000300,112.2023437
3825,,terrain,0002_0006,1163205.0000000,1732695.0000000,35.5768562,129.3011512,101.6345070
3826,,terrain,0002_0006,1163215.0000000,1732695.0000000,35.5768546,129.3012616,105.8701080
3827,,terrain,0002_0006,1163225.0000000,1732695.0000000,35.5768529,129.3013719,107.0274542
3828,,terrain,0002_0006,1163235.0000000,1732695.0000000,35.5768513,129.3014822,111.0236450
3829,,terrain,0002_0006,1163245.0000000,1732695.0000000,35.5768496,129.3015925,114.4314709
3830,,terrain,0002_0006,1163255.0000000,1732695.0000000,35.5768480,129.3017028,116.3605960
3831,,terrain,0002_0006,1163265.0000000,1732695.0000000,35.5768463,129.3018131,116.8759118
3832,,terrain,0002_0006,1163275.0000000,1732695.0000000,35.5768447,129.3019234,120.2891658
3833,,terrain,0002_0006,1163285.0000000,1732695.0000000,35.5768430,129.3020337,121.6874214
3834,,terrain,0002_0006,1163295.0000000,1732695.0000000,35.5768414,129.3021441,124.6312085
3835,,terrain,0002_0006,1163295.0000000,1732685.0000000,35.5767513,129.3021420,125.1324085
3836,,terrain,0002_0006,1163285.0000000,1732685.0000000,35.5767529,129.3020317,121.7180583
3837,,terrain,0002_0006,1163275.0000000,1732685.0000000,35.5767546,129.3019214,120.8708899
3838,,terrain,0002_0006,1163265.0000000,1732685.0000000,35.5767562,129.3018111,117.4366528
3839,,terrain,0002_0006,1163255.0000000,1732685.0000000,35.5767579,129.3017008,116.4156267
3840,,terrain,0002_0006,1163245.0000000,1732685.0000000,35.5767595,129.3015905,114.0332626
3841,,terrain,0002_0006,1163235.0000000,1732685.0000000,35.5767612,129.3014802,111.4745380
3842,,terrain,0002_0006,1163225.0000000,1732685.0000000,35.5767628,129.3013698,107.5871547
3843,,terrain,0002_0006,1163215.0000000,1732685.0000000,35.5767644,129.3012595,106.3783147
3844,,terrain,0002_0006,1163205.0000000,1732685.0000000,35.5767661,129.3011492,103.0190682
3845,,terrain,0002_0006,1163205.0000000,1732675.0000000,35.5766760,129.3011472,103.8929733
3846,,terrain,0002_0006,1163215.0000000,1732675.0000000,35.5766743,129.3012575,106.3060119
3847,,terrain,0002_0006,1163225.0000000,1732675.0000000,35.5766727,129.3013678,108.2999477
3848,,terrain,0002_0006,1163235.0000000,1732675.0000000,35.5766710,129.3014781,111.5392873
3849,BLD010000003655NG,building,0002_0006,1163236.7930326,1732671.0718986,35.5766353,129.3014971,112.2799990
3850,BLD010000003655NG,building,0002_0006,1163236.7930326,1732671.0718986,35.5766353,129.3014971,110.7799990
3851,BLD010000003655NG,building,0002_0006,1163241.3303327,1732670.7194380,35.5766314,129.3015471,112.2799990
3852,BLD010000003655NG,building,0002_0006,1163241.3303327,1732670.7194380,35.5766314,129.3015471,110.7799990
3853,,terrain,0002_0006,1163245.0000000,1732675.0000000,35.5766694,129.3015885,112.7399347
3854,,terrain,0002_0006,1163255.0000000,1732675.0000000,35.5766677,129.3016988,116.0832504
3855,,terrain,0002_0006,1163265.0000000,1732675.0000000,35.5766661,129.3018091,117.1547641
3856,,terrain,0002_0006,1163275.0000000,1732675.0000000,35.5766644,129.3019194,120.6684682
3857,,terrain,0002_0006,1163285.0000000,1732675.0000000,35.5766628,129.3020297,121.7377605
3858,,terrain,0002_0006,1163295.0000000,1732675.0000000,35.5766611,129.3021400,124.3568753
3859,,terrain,0002_0006,1163295.0000000,1732665.0000000,35.5765710,129.3021380,123.4395300
3860,,terrain,0002_0006,1163285.0000000,1732665.0000000,35.5765727,129.3020277,121.8376501
3861,,terrain,0002_0006,1163275.0000000,1732665.0000000,35.5765743,129.3019174,120.5989261
3862,,terrain,0002_0006,1163265.0000000,1732665.0000000,35.5765760,129.3018071,117.4266658
3863,,terrain,0002_0006,1163255.0000000,1732665.0000000,35.5765776,129.3016967,115.4238703
3864,,terrain,0002_0006,1163245.0000000,1732665.0000000,35.5765793,129.3015864,112.1125715
3865,BLD010000003655NG,building,0002_0006,1163240.6248136,1732663.9044843,35.5765701,129.3015379,112.2799990
3866,BLD010000003655NG,building,0002_0006,1163240.6248136,1732663.9044843,35.5765701,129.3015379,110.7799990
3867,BLD010000003655NG,building,0002_0006,1163236.2673469,1732664.3554011,35.5765749,129.3014900,112.2799990
3868,BLD010000003655NG,building,0002_0006,1163236.2673469,1732664.3554011,35.5765749,129.3014900,110.7799990
3869,,terrain,0002_0006,1163235.0000000,1732665.0000000,35.5765809,129.3014761,111.2061616
3870,,terrain,0002_0006,1163225.0000000,1732665.0000000,35.5765826,129.3013658,108.2947763
3871,,terrain,0002_0006,1163215.0000000,1732665.0000000,35.5765842,129.3012555,106.4493849
3872,,terrain,0002_0006,1163205.0000000,1732665.0000000,35.5765859,129.3011452,103.2815184
3873,,terrain,0002_0006,1163205.0000000,1732655.0000000,35.5764957,129.3011432,102.4452802
3874,,terrain,0002_0006,1163215.0000000,1732655.0000000,35.5764941,129.3012535,106.0734752
3875,,terrain,0002_0006,1163225.0000000,1732655.0000000,35.5764924,129.3013638,107.6786387
3876,,terrain,0002_0006,1163235.0000000,1732655.0000000,35.5764908,129.3014741,110.7319764
3877,,terrain,0002_0006,1163245.0000000,1732655.0000000,35.5764891,129.3015844,111.8886538
3878,,terrain,0002_0006,1163255.0000000,1732655.0000000,35.5764875,129.3016947,116.2043676
3879,,terrain,0002_0006,1163265.0000000,1732655.0000000,35.5764858,129.3018050,118.7019822
3880,,terrain,0002_0006,1163275.0000000,1732655.0000000,35.5764842,129.3019154,121.4924964
3881,,terrain,0002_0006,1163285.0000000,1732655.0000000,35.5764825,129.3020257,122.1097407
3882,,terrain,0002_0006,1163295.0000000,1732655.0000000,35.5764809,129.3021360,125.1813924
3883,,terrain,0002_0006,1163295.0000000,1732645.0000000,35.5763908,129.3021340,126.5493455
3884,,terrain,0002_0006,1163285.0000000,1732645.0000000,35.5763924,129.3020236,125.3051313
3885,,terrain,0002_0006,1163275.0000000,1732645.0000000,35.5763941,129.3019133,122.9339171
3886,,terrain,0002_0006,1163265.0000000,1732645.0000000,35.5763957,129.3018030,121.3966397
3887,,terrain,0002_0006,1163255.0000000,1732645.0000000,35.5763974,129.3016927,116.9772900
3888,,terrain,0002_0006,1163245.0000000,1732645.0000000,35.5763990,129.3015824,113.2483287
3889,,terrain,0002_0006,1163235.0000000,1732645.0000000,35.5764007,129.3014721,111.3377160
3890,,terrain,0002_0006,1163225.0000000,1732645.0000000,35.5764023,129.3013618,107.0958775
3891,,terrain,0002_0006,1163215.0000000,1732645.0000000,35.5764040,129.3012515,105.4674979
3892,,terrain,0002_0006,1163205.0000000,1732645.0000000,35.5764056,129.3011411,101.9743136
3893,,terrain,0002_0006,1163205.0000000,1732635.0000000,35.5763155,129.3011391,102.5009349
3894,,terrain,0002_0006,1163215.0000000,1732635.0000000,35.5763138,129.3012494,106.0118737
3895,,terrain,0002_0006,1163225.0000000,1732635.0000000,35.5763122,129.3013598,106.9891299
3896,,terrain,0002_0006,1163235.0000000,1732635.0000000,35.5763105,129.3014701,111.6561771
3897,,terrain,0002_0006,1163245.0000000,1732635.0000000,35.5763089,129.3015804,116.4778409
3898,,terrain,0002_0006,1163255.0000000,1732635.0000000,35.5763072,129.3016907,119.5694717
3899,,terrain,0002_0006,1163265.0000000,1732635.0000000,35.5763056,129.3018010,122.3323225
3900,,terrain,0002_0006,1163275.0000000,1732635.0000000,35.5763039,129.3019113,126.0038976
3901,,terrain,0002_0006,1163285.0000000,1732635.0000000,35.5763023,129.3020216,126.8131773
3902,,terrain,0002_0006,1163295.0000000,1732635.0000000,35.5763006,129.3021319,129.1361308
3903,,terrain,0002_0006,1163295.0000000,1732625.0000000,35.5762105,129.3021299,131.5082732
3904,,terrain,0002_0006,1163285.0000000,1732625.0000000,35.5762122,129.3020196,128.5767239
3905,,terrain,0002_0006,1163275.0000000,1732625.0000000,35.5762138,129.3019093,126.4863555
3906,,terrain,0002_0006,1163265.0000000,1732625.0000000,35.5762155,129.3017990,124.4024541
3907,,terrain,0002_0006,1163255.0000000,1732625.0000000,35.5762171,129.3016887,121.4849117
3908,,terrain,0002_0006,1163245.0000000,1732625.0000000,35.5762188,129.3015784,116.8062902
3909,,terrain,0002_0006,1163235.0000000,1732625.0000000,35.5762204,129.3014680,113.2021792
3910,,terrain,0002_0006,1163225.0000000,1732625.0000000,35.5762221,129.3013577,108.0916762
3911,,terrain,0002_0006,1163215.0000000,1732625.0000000,35.5762237,129.3012474,106.5164282
3912,,terrain,0002_0006,1163205.0000000,1732625.0000000,35.5762254,129.3011371,104.5408628
3913,BLD01000000CKTJGY,building,0002_0006,1163201.4880074,1732611.5533159,35.5761048,129.3010957,104.3099980
3914,BLD01000000CKTJGY,building,0002_0006,1163201.4880074,1732611.5533159,35.5761048,129.3010957,103.8799970
3915,BLD01000000CKTJGY,building,0002_0006,1163204.5159525,1732617.6706146,35.5761594,129.3011303,104.3099980
3916,BLD01000000CKTJGY,building,0002_0006,1163204.5159525,1732617.6706146,35.5761594,129.3011303,103.8799970
3917,BLD01000000CKTJGY,building,0002_0006,1163207.3137099,1732610.4957064,35.5760943,129.3011597,104.3099980
3918,BLD01000000CKTJGY,building,0002_0006,1163207.3137099,1732610.4957064,35.5760943,129.3011597,103.8799970
3919,BLD01000000CKTJGY,building,0002_0006,1163208.8134667,1732616.7740194,35.5761506,129.3011775,104.3099980
3920,BLD01000000CKTJGY,building,0002_0006,1163208.8134667,1732616.7740194,35.5761506,129.3011775,103.8799970
3921,,terrain,0002_0006,1163215.0000000,1732615.0000000,35.5761336,129.3012454,106.4842478
3922,,terrain,0002_0006,1163225.0000000,1732615.0000000,35.5761320,129.3013557,109.4666424
3923,,terrain,0002_0006,1163235.0000000,1732615.0000000,35.5761303,129.3014660,115.1722312
3924,,terrain,0002_0006,1163245.0000000,1732615.0000000,35.5761287,129.3015763,117.4282988
3925,,terrain,0002_0006,1163255.0000000,1732615.0000000,35.5761270,129.3016867,121.4994324
3926,,terrain,0002_0006,1163265.0000000,1732615.0000000,35.5761254,129.3017970,124.1224270
3927,,terrain,0002_0006,1163275.0000000,1732615.0000000,35.5761237,129.3019073,126.5007715
3928,,terrain,0002_0006,1163285.0000000,1732615.0000000,35.5761221,129.3020176,129.2190871
3929,,terrain,0002_0006,1163295.0000000,1732615.0000000,35.5761204,129.3021279,132.5505361
3930,,terrain,0002_0006,1163295.0000000,1732605.0000000,35.5760303,129.3021259,133.4283356
3931,,terrain,0002_0006,1163285.0000000,1732605.0000000,35.5760319,129.3020156,128.4957329
3932,,terrain,0002_0006,1163275.0000000,1732605.0000000,35.5760336,129.3019053,126.3531047
3933,,terrain,0002_0006,1163265.0000000,1732605.0000000,35.5760352,129.3017949,123.4173673
3934,,terrain,0002_0006,1163255.0000000,1732605.0000000,35.5760369,129.3016846,120.4632813
3935,,terrain,0002_0006,1163245.0000000,1732605.0000000,35.5760385,129.3015743,116.6040185
3936,,terrain,0002_0006,1163235.0000000,1732605.0000000,35.5760402,129.3014640,113.8039561
3937,,terrain,0002_0006,1163225.0000000,1732605.0000000,35.5760418,129.3013537,111.1238433
3938,,terrain,0002_0006,1163215.0000000,1732605.0000000,35.5760435,129.3012434,106.5924788
3939,,terrain,0002_0006,1163205.0000000,1732605.0000000,35.5760451,129.3011331,106.2518170
3940,,terrain,0003_0006,1163305.0000000,1732695.0000000,35.5768397,129.3022544,126.6275790
3941,,terrain,0003_0006,1163315.0000000,1732695.0000000,35.5768381,129.3023647,128.9482142
3942,,terrain,0003_0006,1163325.0000000,1732695.0000000,35.5768364,129.3024750,131.5100768
3943,,terrain,0003_0006,1163335.0000000,1732695.0000000,35.5768348,129.3025853,134.6516439
3944,,terrain,0003_0006,1163345.0000000,1732695.0000000,35.5768331,129.3026956,136.8454881
3945,,terrain,0003_0006,1163355.0000000,1732695.0000000,35.5768315,129.3028059,140.8096018
3946,,terrain,0003_0006,1163365.0000000,1732695.0000000,35.5768298,129.3029162,140.2025816
3947,,terrain,0003_0006,1163375.0000000,1732695.0000000,35.5768282,129.3030266,143.3580384
3948,,terrain,0003_0006,1163385.0000000,1732695.0000000,35.5768265,129.3031369,145.5337912
3949,BLD010000003655JC,building,0003_0006,1163391.6027813,1732691.1330703,35.5767906,129.3032089,147.4499970
3950,BLD010000003655JC,building,0003_0006,1163391.6027813,1732691.1330703,35.5767906,129.3032089,145.9499970
3951,,terrain,0003_0006,1163395.0000000,1732695.0000000,35.5768249,129.3032472,146.5000000
3952,BLD010000003655JC,building,0003_0006,1163396.3272462,1732689.9917217,35.5767795,129.3032608,147.4499970
3953,BLD010000003655JC,building,0003_0006,1163396.3272462,1732689.9917217,35.5767795,129.3032608,145.9499970
3954,BLD010000003655JC,building,0003_0006,1163394.9199949,1732683.5886560,35.5767220,129.3032440,147.4499970
3955,BLD010000003655JC,building,0003_0006,1163394.9199949,1732683.5886560,35.5767220,129.3032440,145.9499970
3956,BLD010000003655JC,building,0003_0006,1163390.0130595,1732684.9815946,35.5767354,129.3031901,147.4499970
3957,BLD010000003655JC,building,0003_0006,1163390.0130595,1732684.9815946,35.5767354,129.3031901,145.9499970
3958,,terrain,0003_0006,1163385.0000000,1732685.0000000,35.5767364,129.3031348,146.4145269
3959,BLD010000003655IB,building,0003_0006,1163378.0084734,1732680.9123145,35.5767007,129.3030569,146.1199950
3960,BLD010000003655IB,building,0003_0006,1163378.0084734,1732680.9123145,35.5767007,129.3030569,144.6199950
3961,,terrain,0003_0006,1163375.0000000,1732685.0000000,35.5767381,129.3030245,143.7880350
3962,,terrain,0003_0006,1163365.0000000,1732685.0000000,35.5767397,129.3029142,140.0825698
3963,,terrain,0003_0006,1163355.0000000,1732685.0000000,35.5767414,129.3028039,140.5798278
3964,,terrain,0003_0006,1163345.0000000,1732685.0000000,35.5767430,129.3026936,137.8128530
3965,,terrain,0003_0006,1163335.0000000,1732685.0000000,35.5767447,129.3025833,136.1621764
3966,,terrain,0003_0006,1163325.0000000,1732685.0000000,35.5767463,129.3024730,132.9357311
3967,,terrain,0003_0006,1163315.0000000,1732685.0000000,35.5767480,129.3023627,131.1525163
3968,,terrain,0003_0006,1163305.0000000,1732685.0000000,35.5767496,129.3022523,127.3163595
3969,,terrain,0003_0006,1163305.0000000,1732675.0000000,35.5766595,129.3022503,127.1872660
3970,,terrain,0003_0006,1163315.0000000,1732675.0000000,35.5766578,129.3023606,131.3650686
3971,,terrain,0003_0006,1163325.0000000,1732675.0000000,35.5766562,129.3024709,134.2850002
3972,,terrain,0003_0006,1163335.0000000,1732675.0000000,35.5766545,129.3025813,136.5092335
3973,,terrain,0003_0006,1163345.0000000,1732675.0000000,35.5766529,129.3026916,138.8687476
3974,,terrain,0003_0006,1163355.0000000,1732675.0000000,35.5766512,129.3028019,140.7764977
3975,,terrain,0003_0006,1163365.0000000,1732675.0000000,35.5766496,129.3029122,141.4449609
3976,BLD010000003655IB,building,0003_0006,1163373.1203142,1732674.4611293,35.5766434,129.3030017,146.1199950
3977,BLD010000003655IB,building,0003_0006,1163373.1203142,1732674.4611293,35.5766434,129.3030017,144.6199950
3978,BLD010000003655IB,building,0003_0006,1163377.8674199,1732671.2865874,35.5766140,129.3030534,146.1199950
3979,BLD010000003655IB,building,0003_0006,1163377.8674199,1732671.2865874,35.5766140,129.3030534,144.6199950
3980,BLD010000003655IB,building,0003_0006,1163382.5396084,1732678.2723362,35.5766762,129.3031063,146.1199950
3981,BLD010000003655IB,building,0003_0006,1163382.5396084,1732678.2723362,35.5766762,129.3031063,144.6199950
3982,,terrain,0003_0006,1163385.0000000,1732675.0000000,35.5766463,129.3031328,146.5000000
3983,,terrain,0003_0006,1163395.0000000,1732675.0000000,35.5766446,129.3032431,146.5000000
3984,,terrain,0003_0006,1163395.0000000,1732665.0000000,35.5765545,129.3032411,146.5000000
3985,,terrain,0003_0006,1163385.0000000,1732665.0000000,35.5765562,129.3031308,146.4546918
3986,,terrain,0003_0006,1163375.0000000,1732665.0000000,35.5765578,129.3030205,145.3396824
3987,,terrain,0003_0006,1163365.0000000,1732665.0000000,35.5765595,129.3029102,142.8182685
3988,,terrain,0003_0006,1163355.0000000,1732665.0000000,35.5765611,129.3027999,140.9332378
3989,,terrain,0003_0006,1163345.0000000,1732665.0000000,35.5765628,129.3026896,140.2950499
3990,,terrain,0003_0006,1163335.0000000,1732665.0000000,35.5765644,129.3025792,136.6044557
3991,,terrain,0003_0006,1163325.0000000,1732665.0000000,35.5765661,129.3024689,133.8621159
3992,,terrain,0003_0006,1163315.0000000,1732665.0000000,35.5765677,129.3023586,130.4766482
3993,,terrain,0003_0006,1163305.0000000,1732665.0000000,35.5765694,129.3022483,126.5116399
3994,,terrain,0003_0006,1163305.0000000,1732655.0000000,35.5764792,129.3022463,126.6556089
3995,,terrain,0003_0006,1163315.0000000,1732655.0000000,35.5764776,129.3023566,130.9771311
3996,,terrain,0003_0006,1163325.0000000,1732655.0000000,35.5764759,129.3024669,134.0426363
3997,,terrain,0003_0006,1163335.0000000,1732655.0000000,35.5764743,129.3025772,137.8702652
3998,,terrain,0003_0006,1163345.0000000,1732655.0000000,35.5764726,129.3026875,141.4241696
3999,BLD01000000CKTJM4,building,0003_0006,1163346.2502419,1732656.9695182,35.5764902,129.3027017,142.0899960
4000,BLD01000000CKTJM4,building,0003_0006,1163346.2502419,1732656.9695182,35.5764902,129.3027017,141.8099980
4001,BLD01000000CKTJM4,building,0003_0006,1163346.5185915,1732652.8519221,35.5764530,129.3027039,142.0899960
4002,BLD01000000CKTJM4,building,0003_0006,1163346.5185915,1732652.8519221,35.5764530,129.3027039,141.8099980
4003,BLD01000000CKTJM4,building,0003_0006,1163348.8173793,1732659.0059008,35.5765081,129.3027305,142.0899960
4004,BLD01000000CKTJM4,building,0003_0006,1163348.8173793,1732659.0059008,35.5765081,129.3027305,141.8099980
4005,BLD01000000CKTJM4,building,0003_0006,1163350.4667438,1732650.0378926,35.5764270,129.3027468,142.0899960
4006,BLD01000000CKTJM4,building,0003_0006,1163350.4667438,1732650.0378926,35.5764270,129.3027468,141.8099980
4007,BLD01000000CKTJM4,building,0003_0006,1163351.2859626,1732654.5334934,35.5764674,129.3027568,142.0899960
4008,BLD01000000CKTJM4,building,0003_0006,1163351.2859626,1732654.5334934,35.5764674,129.3027568,141.8099980
4009,BLD01000000CKTJM4,building,0003_0006,1163352.4367846,1732656.0495005,35.5764809,129.3027698,142.0899960
4010,BLD01000000CKTJM4,building,0003_0006,1163352.4367846,1732656.0495005,35.5764809,129.3027698,141.8099980
