receiver_id,building_id,edge_no,ground_factor,type,grid_id,grid_order,x_epsg5179,y_epsg5179,lat,lon,alt
7904,,,0.0000000,terrain,0009_0004,50,1163945.0000000,1732475.0000000,35.5747513,129.3092697,171.5000000
7905,,,0.0000000,terrain,0009_0004,50,1163935.0000000,1732475.0000000,35.5747529,129.3091594,171.5000000
7906,BLD01000000367651,5,,building,0009_0004,50,1163930.6156924,1732477.0691985,35.5747723,129.3091115,183.6600040
7907,BLD01000000367651,5,,building,0009_0004,50,1163930.6156924,1732477.0691985,35.5747723,129.3091115,173.2899930
7908,,,0.0000000,terrain,0009_0004,50,1163925.0000000,1732475.0000000,35.5747546,129.3090491,171.5000000
7909,BLD01000000367651,1,,building,0009_0004,50,1163920.8949771,1732478.8282613,35.5747898,129.3090046,183.6600040
7910,BLD01000000367651,1,,building,0009_0004,50,1163920.8949771,1732478.8282613,35.5747898,129.3090046,173.2899930
7911,,,0.0000000,terrain,0009_0004,50,1163915.0000000,1732475.0000000,35.5747562,129.3089388,171.5000000
7912,BLD01000000389BCH,6,,building,0009_0004,50,1163909.5111626,1732477.8295689,35.5747827,129.3088788,183.5500030
7913,BLD01000000389BCH,6,,building,0009_0004,50,1163909.5111626,1732477.8295689,35.5747827,129.3088788,172.4299930
7914,BLD01000000389BCH,1,,building,0009_0004,50,1163905.7953690,1732476.9993253,35.5747758,129.3088377,183.5500030
7915,BLD01000000389BCH,1,,building,0009_0004,50,1163905.7953690,1732476.9993253,35.5747758,129.3088377,172.4299930
7916,,,0.0000000,terrain,0009_0004,50,1163905.0000000,1732475.0000000,35.5747579,129.3088285,171.5000000
7917,BLD01000000389BCH,1,,building,0009_0004,50,1163901.3081776,1732470.6061583,35.5747189,129.3087869,183.5500030
7918,BLD01000000389BCH,1,,building,0009_0004,50,1163901.3081776,1732470.6061583,35.5747189,129.3087869,172.4299930
7919,,,0.0000000,terrain,0009_0004,50,1163905.0000000,1732465.0000000,35.5746678,129.3088265,171.4565714
7920,,,0.0000000,terrain,0009_0004,50,1163915.0000000,1732465.0000000,35.5746661,129.3089368,171.5000000
7921,,,0.0000000,terrain,0009_0004,50,1163925.0000000,1732465.0000000,35.5746645,129.3090471,171.4680117
7922,,,0.0000000,terrain,0009_0004,50,1163935.0000000,1732465.0000000,35.5746628,129.3091574,171.2906096
7923,BLD010000003676FB,1,,building,0009_0004,50,1163937.4563678,1732466.6697419,35.5746775,129.3091848,182.7200010
7924,BLD010000003676FB,1,,building,0009_0004,50,1163937.4563678,1732466.6697419,35.5746775,129.3091848,171.8399960
7925,BLD010000003676FB,1,,building,0009_0004,50,1163944.8446175,1732463.1936364,35.5746449,129.3092656,182.7200010
7926,BLD010000003676FB,1,,building,0009_0004,50,1163944.8446175,1732463.1936364,35.5746449,129.3092656,171.8399960
7927,,,0.0000000,terrain,0009_0004,50,1163945.0000000,1732465.0000000,35.5746612,129.3092677,171.2069584
7928,BLD01000000366RGW,4,,building,0009_0004,50,1163952.6865000,1732462.5390130,35.5746377,129.3093520,180.5200040
7929,BLD01000000366RGW,4,,building,0009_0004,50,1163952.6865000,1732462.5390130,35.5746377,129.3093520,171.5599980
7930,,,0.0000000,terrain,0009_0004,50,1163955.0000000,1732465.0000000,35.5746595,129.3093780,171.2229650
7931,,,0.0000000,terrain,0009_0004,50,1163965.0000000,1732465.0000000,35.5746578,129.3094883,171.2007398
7932,BLD0100000037WXCP,,,roof,0009_0004,50,1163973.7828879,1732468.8370276,35.5746910,129.3095860,188.5099950
7933,BLD0100000037WXCP,4,,building,0009_0004,50,1163978.3778325,1732465.7713087,35.5746626,129.3096361,187.5099950
7934,BLD0100000037WXCP,4,,building,0009_0004,50,1163978.3778325,1732465.7713087,35.5746626,129.3096361,179.6299975
7935,BLD0100000037WXCP,4,,building,0009_0004,50,1163978.3778325,1732465.7713087,35.5746626,129.3096361,171.7500000
7936,BLD0100000037WXCP,5,,building,0009_0004,50,1163979.5308695,1732465.3718733,35.5746588,129.3096487,187.5099950
7937,BLD0100000037WXCP,5,,building,0009_0004,50,1163979.5308695,1732465.3718733,35.5746588,129.3096487,179.6299975
7938,BLD0100000037WXCP,5,,building,0009_0004,50,1163979.5308695,1732465.3718733,35.5746588,129.3096487,171.7500000
7939,,,0.0000000,terrain,0009_0004,50,1163985.0000000,1732465.0000000,35.5746545,129.3097090,171.4834093
7940,BLD01000000389FR0,3,,building,0009_0004,50,1163993.1199778,1732461.3500263,35.5746203,129.3097978,176.4499970
7941,BLD01000000389FR0,3,,building,0009_0004,50,1163993.1199778,1732461.3500263,35.5746203,129.3097978,167.8300020
7942,,,0.0000000,terrain,0009_0004,50,1163995.0000000,1732465.0000000,35.5746529,129.3098193,171.3437799
7943,BLD01000000389FR0,2,,building,0009_0004,50,1163990.2180307,1732453.3518879,35.5745487,129.3097641,176.4499970
7944,BLD01000000389FR0,2,,building,0009_0004,50,1163990.2180307,1732453.3518879,35.5745487,129.3097641,167.8300020
7945,,,0.0000000,terrain,0009_0004,50,1163985.0000000,1732455.0000000,35.5745644,129.3097069,171.2579246
7946,BLD0100000037WXCP,6,,building,0009_0004,50,1163976.4445261,1732455.7676291,35.5745727,129.3096127,187.5099950
7947,BLD0100000037WXCP,6,,building,0009_0004,50,1163976.4445261,1732455.7676291,35.5745727,129.3096127,179.6299975
7948,BLD0100000037WXCP,6,,building,0009_0004,50,1163976.4445261,1732455.7676291,35.5745727,129.3096127,171.7500000
7949,,,0.0000000,terrain,0009_0004,50,1163975.0000000,1732455.0000000,35.5745661,129.3095966,171.4250572
7950,BLD01000000366RGW,1,,building,0009_0004,50,1163968.3437987,1732456.8731493,35.5745840,129.3095236,180.5200040
7951,BLD01000000366RGW,1,,building,0009_0004,50,1163968.3437987,1732456.8731493,35.5745840,129.3095236,171.5599980
7952,BLD0100000037WXCP,1,,building,0009_0004,50,1163964.9106544,1732459.7604992,35.5746106,129.3094863,187.5099950
7953,BLD0100000037WXCP,1,,building,0009_0004,50,1163964.9106544,1732459.7604992,35.5746106,129.3094863,179.6299975
7954,BLD0100000037WXCP,1,,building,0009_0004,50,1163964.9106544,1732459.7604992,35.5746106,129.3094863,171.7500000
7955,BLD01000000366RGW,4,,building,0009_0004,50,1163960.5151494,1732459.7060812,35.5746109,129.3094378,180.5200040
7956,BLD01000000366RGW,4,,building,0009_0004,50,1163960.5151494,1732459.7060812,35.5746109,129.3094378,171.5599980
7957,BLD01000000366RGW,,,roof,0009_0004,50,1163958.3289232,1732454.1603947,35.5745613,129.3094125,181.5200040
7958,BLD010000003676FB,2,,building,0009_0004,50,1163952.2328673,1732459.7175308,35.5746124,129.3093464,182.7200010
7959,BLD010000003676FB,,,roof,0009_0004,50,1163942.7861088,1732458.0915012,35.5745993,129.3092419,183.7200010
7960,BLD010000003676FB,3,,building,0009_0004,50,1163940.9887341,1732452.6120738,35.5745502,129.3092210,182.7200010
7961,BLD010000003676FB,3,,building,0009_0004,50,1163940.9887341,1732452.6120738,35.5745502,129.3092210,171.8399960
7962,BLD01000000366RFV,5,,building,0009_0004,50,1163939.6864638,1732450.2579686,35.5745292,129.3092061,181.1799930
7963,BLD01000000366RFV,5,,building,0009_0004,50,1163939.6864638,1732450.2579686,35.5745292,129.3092061,171.4499970
7964,BLD010000003676FB,4,,building,0009_0004,50,1163933.3861928,1732455.4281677,35.5745768,129.3091377,182.7200010
7965,BLD010000003676FB,4,,building,0009_0004,50,1163933.3861928,1732455.4281677,35.5745768,129.3091377,171.8399960
7966,BLD01000000366RFV,5,,building,0009_0004,50,1163931.8112702,1732453.3210351,35.5745581,129.3091199,181.1799930
7967,BLD01000000366RFV,5,,building,0009_0004,50,1163931.8112702,1732453.3210351,35.5745581,129.3091199,171.4499970
7968,,,0.0000000,terrain,0009_0004,50,1163925.0000000,1732455.0000000,35.5745743,129.3090451,171.4441693
7969,,,0.0000000,terrain,0009_0004,50,1163915.0000000,1732455.0000000,35.5745760,129.3089348,171.5000000
7970,,,0.0000000,terrain,0009_0004,50,1163905.0000000,1732455.0000000,35.5745777,129.3088245,171.3761311
7971,BLD0100000037WXFS,4,,building,0009_0004,50,1163903.4155413,1732445.6497330,35.5744937,129.3088051,177.9100040
7972,BLD0100000037WXFS,4,,building,0009_0004,50,1163903.4155413,1732445.6497330,35.5744937,129.3088051,170.0899960
7973,,,0.0000000,terrain,0009_0004,50,1163905.0000000,1732445.0000000,35.5744875,129.3088224,171.4317658
7974,BLD0100000037WXFS,1,,building,0009_0004,50,1163914.4804606,1732440.2336233,35.5744430,129.3089260,177.9100040
7975,BLD0100000037WXFS,1,,building,0009_0004,50,1163914.4804606,1732440.2336233,35.5744430,129.3089260,170.0899960
7976,,,0.0000000,terrain,0009_0004,50,1163915.0000000,1732445.0000000,35.5744859,129.3089327,171.4100937
7977,,,0.0000000,terrain,0009_0004,50,1163925.0000000,1732445.0000000,35.5744842,129.3090430,171.4421069
7978,BLD01000000366RFV,4,,building,0009_0004,50,1163929.0306266,1732446.7838353,35.5744996,129.3090879,181.1799930
7979,BLD01000000366RFV,4,,building,0009_0004,50,1163929.0306266,1732446.7838353,35.5744996,129.3090879,171.4499970
7980,BLD01000000366RFV,3,,building,0009_0004,50,1163930.8851881,1732442.1269648,35.5744574,129.3091074,181.1799930
7981,BLD01000000366RFV,3,,building,0009_0004,50,1163930.8851881,1732442.1269648,35.5744574,129.3091074,171.4499970
7982,BLD01000000366RFV,,,roof,0009_0004,50,1163937.8432181,1732445.3920652,35.5744856,129.3091848,182.1799930
7983,BLD01000000366RFV,1,,building,0009_0004,50,1163947.5616574,1732447.1949021,35.5745003,129.3092924,181.1799930
7984,BLD010000003676FB,3,,building,0009_0004,50,1163948.5912754,1732449.7959799,35.5745235,129.3093042,182.7200010
7985,BLD01000000366REU,,,roof,0009_0004,50,1163952.9026488,1732443.8593200,35.5744693,129.3093506,174.0800020
7986,BLD01000000366RGW,2,,building,0009_0004,50,1163956.0854998,1732448.6181472,35.5745117,129.3093867,180.5200040
7987,BLD01000000BZ0IBD,4,,building,0009_0004,50,1163961.1748072,1732440.8757264,35.5744411,129.3094412,168.6900020
7988,BLD01000000BZ0IBD,4,,building,0009_0004,50,1163961.1748072,1732440.8757264,35.5744411,129.3094412,167.8800050
7989,BLD01000000366RGW,2,,building,0009_0004,50,1163963.7824427,1732445.6979290,35.5744841,129.3094710,180.5200040
7990,BLD01000000366RGW,2,,building,0009_0004,50,1163963.7824427,1732445.6979290,35.5744841,129.3094710,171.5599980
7991,,,0.0000000,terrain,0009_0004,50,1163965.0000000,1732445.0000000,35.5744776,129.3094843,170.5518419
7992,BLD01000000389FR0,7,,building,0009_0004,50,1163974.7950543,1732440.8991991,35.5744390,129.3095915,176.4499970
7993,BLD01000000389FR0,7,,building,0009_0004,50,1163974.7950543,1732440.8991991,35.5744390,129.3095915,167.8300020
7994,,,0.0000000,terrain,0009_0004,50,1163975.0000000,1732445.0000000,35.5744759,129.3095946,171.1550456
7995,BLD01000000389FR0,1,,building,0009_0004,50,1163977.9926011,1732448.4098029,35.5745062,129.3096283,176.4499970
7996,BLD01000000389FR0,1,,building,0009_0004,50,1163977.9926011,1732448.4098029,35.5745062,129.3096283,167.8300020
7997,BLD01000000389FR0,2,,building,0009_0004,50,1163987.3160836,1732445.3537495,35.5744771,129.3097305,176.4499970
7998,BLD01000000389FR0,2,,building,0009_0004,50,1163987.3160836,1732445.3537495,35.5744771,129.3097305,167.8300020
7999,BLD01000000389FR0,,,roof,0009_0004,50,1163994.6422519,1732446.5657600,35.5744868,129.3098116,177.4499970
8000,BLD01000000389FR0,5,,building,0009_0004,50,1163997.9337136,1732431.4611229,35.5743501,129.3098448,176.4499970
8001,BLD01000000389FR0,5,,building,0009_0004,50,1163997.9337136,1732431.4611229,35.5743501,129.3098448,167.8300020
8002,BLD01000000389FR0,,,roof,0009_0004,50,1163987.6641643,1732436.8675292,35.5744006,129.3097326,177.4499970
8003,BLD01000000389FR0,7,,building,0009_0004,50,1163971.5975075,1732433.3885953,35.5743719,129.3095547,176.4499970
8004,BLD01000000389FR0,7,,building,0009_0004,50,1163971.5975075,1732433.3885953,35.5743719,129.3095547,167.8300020
8005,BLD01000000BZ0IBD,1,,building,0009_0004,50,1163968.9481520,1732437.7993334,35.5744121,129.3095264,168.6900020
8006,BLD01000000BZ0IBD,1,,building,0009_0004,50,1163968.9481520,1732437.7993334,35.5744121,129.3095264,167.8800050
8007,BLD01000000BZ0IBD,2,,building,0009_0004,50,1163966.5042774,1732430.7139401,35.5743486,129.3094980,168.6900020
8008,BLD01000000BZ0IBD,2,,building,0009_0004,50,1163966.5042774,1732430.7139401,35.5743486,129.3094980,167.8800050
8009,BLD01000000BZ0IBD,,,roof,0009_0004,50,1163963.7916081,1732435.7297597,35.5743943,129.3094691,169.6900020
8010,BLD01000000BZ0IBD,3,,building,0009_0004,50,1163958.6226359,1732433.5027720,35.5743750,129.3094116,168.6900020
8011,BLD01000000BZ0IBD,3,,building,0009_0004,50,1163958.6226359,1732433.5027720,35.5743750,129.3094116,167.8800050
8012,BLD01000000366REU,1,,building,0009_0004,50,1163957.0562571,1732435.2137206,35.5743907,129.3093947,173.0800020
8013,BLD01000000366REU,1,,building,0009_0004,50,1163957.0562571,1732435.2137206,35.5743907,129.3093947,170.7899930
8014,,,0.0000000,terrain,0009_0004,50,1163955.0000000,1732435.0000000,35.5743891,129.3093719,168.2789873
8015,,,0.0000000,terrain,0009_0004,50,1163945.0000000,1732435.0000000,35.5743908,129.3092616,170.9775247
8016,BLD01000000366RFV,2,,building,0009_0004,50,1163943.5664647,1732437.5432861,35.5744139,129.3092463,181.1799930
8017,BLD01000000366RFV,2,,building,0009_0004,50,1163943.5664647,1732437.5432861,35.5744139,129.3092463,171.4499970
8018,,,0.0000000,terrain,0009_0004,50,1163935.0000000,1732435.0000000,35.5743924,129.3091513,170.9552541
8019,BLD010000003679JI,1,,building,0009_0004,50,1163926.4552274,1732431.2432983,35.5743600,129.3090563,188.8699950
8020,BLD010000003679JI,1,,building,0009_0004,50,1163926.4552274,1732431.2432983,35.5743600,129.3090563,178.2149965
8021,BLD010000003679JI,1,,building,0009_0004,50,1163926.4552274,1732431.2432983,35.5743600,129.3090563,167.5599980
8022,,,0.0000000,terrain,0009_0004,50,1163925.0000000,1732435.0000000,35.5743941,129.3090410,170.9630978
8023,,,0.0000000,terrain,0009_0004,50,1163915.0000000,1732435.0000000,35.5743958,129.3089307,170.5312496
8024,BLD0100000037WXFS,,,roof,0009_0004,50,1163900.1072285,1732439.4271126,35.5744381,129.3087673,178.9100040
8025,,,0.0000000,terrain,0009_0004,50,1163905.0000000,1732425.0000000,35.5743073,129.3088184,167.4878374
8026,BLD0100000037WXFS,2,,building,0009_0004,50,1163908.1590003,1732428.0229372,35.5743340,129.3088538,177.9100040
8027,BLD0100000037WXFS,2,,building,0009_0004,50,1163908.1590003,1732428.0229372,35.5743340,129.3088538,170.0899960
8028,,,0.0000000,terrain,0009_0004,50,1163915.0000000,1732425.0000000,35.5743056,129.3089287,168.4051841
8029,BLD010000003679JI,4,,building,0009_0004,50,1163921.3066148,1732421.5620991,35.5742736,129.3089976,188.8699950
8030,BLD010000003679JI,4,,building,0009_0004,50,1163921.3066148,1732421.5620991,35.5742736,129.3089976,178.2149965
8031,BLD010000003679JI,4,,building,0009_0004,50,1163921.3066148,1732421.5620991,35.5742736,129.3089976,167.5599980
8032,BLD010000003679JI,1,,building,0009_0004,50,1163934.9296854,1732428.2590217,35.5743317,129.3091492,188.8699950
8033,BLD010000003679JI,1,,building,0009_0004,50,1163934.9296854,1732428.2590217,35.5743317,129.3091492,178.2149965
8034,BLD010000003679JI,1,,building,0009_0004,50,1163934.9296854,1732428.2590217,35.5743317,129.3091492,167.5599980
8035,BLD010000003679JI,1,,building,0009_0004,50,1163943.4041435,1732425.2747451,35.5743034,129.3092421,188.8699950
8036,BLD010000003679JI,1,,building,0009_0004,50,1163943.4041435,1732425.2747451,35.5743034,129.3092421,178.2149965
8037,BLD010000003679JI,1,,building,0009_0004,50,1163943.4041435,1732425.2747451,35.5743034,129.3092421,167.5599980
8038,,,0.0000000,terrain,0009_0004,50,1163945.0000000,1732425.0000000,35.5743007,129.3092596,168.1623904
8039,BLD010000003679JI,2,,building,0009_0004,50,1163951.8786016,1732422.2904685,35.5742751,129.3093349,188.8699950
8040,BLD010000003679JI,2,,building,0009_0004,50,1163951.8786016,1732422.2904685,35.5742751,129.3093349,178.2149965
8041,BLD010000003679JI,2,,building,0009_0004,50,1163951.8786016,1732422.2904685,35.5742751,129.3093349,167.5599980
8042,,,0.0000000,terrain,0009_0004,50,1163955.0000000,1732425.0000000,35.5742990,129.3093699,166.6878427
8043,BLD010000003679IH,4,,building,0009_0004,50,1163957.8918410,1732423.1114685,35.5742815,129.3094014,176.6499940
8044,BLD010000003679IH,4,,building,0009_0004,50,1163957.8918410,1732423.1114685,35.5742815,129.3094014,164.6600040
8045,,,0.0000000,terrain,0009_0004,50,1163965.0000000,1732425.0000000,35.5742974,129.3094802,166.6874177
8046,BLD010000003679IH,4,,building,0009_0004,50,1163965.9480373,1732420.0687179,35.5742528,129.3094897,176.6499940
8047,BLD010000003679IH,4,,building,0009_0004,50,1163965.9480373,1732420.0687179,35.5742528,129.3094897,164.6600040
8048,,,0.0000000,terrain,0009_0004,50,1163975.0000000,1732425.0000000,35.5742957,129.3095905,166.0135581
8049,BLD01000000389FR0,6,,building,0009_0004,50,1163979.3541474,1732429.8636181,35.5743388,129.3096395,176.4499970
8050,BLD01000000389FR0,6,,building,0009_0004,50,1163979.3541474,1732429.8636181,35.5743388,129.3096395,167.8300020
8051,,,0.0000000,terrain,0009_0004,50,1163985.0000000,1732425.0000000,35.5742940,129.3097008,166.0411709
8052,BLD01000000389FR0,6,,building,0009_0004,50,1163987.1107873,1732426.3386408,35.5743058,129.3097244,176.4499970
8053,BLD01000000389FR0,6,,building,0009_0004,50,1163987.1107873,1732426.3386408,35.5743058,129.3097244,167.8300020
8054,BLD01000000389FR0,6,,building,0009_0004,50,1163994.8674272,1732422.8136635,35.5742727,129.3098092,176.4499970
8055,BLD01000000389FR0,6,,building,0009_0004,50,1163994.8674272,1732422.8136635,35.5742727,129.3098092,167.8300020
8056,,,0.0000000,terrain,0009_0004,50,1163995.0000000,1732415.0000000,35.5742023,129.3098091,162.6213617
8057,,,0.0000000,terrain,0009_0004,50,1163985.0000000,1732415.0000000,35.5742039,129.3096988,162.7201055
8058,BLD010000003679IH,1,,building,0009_0004,50,1163982.0604297,1732413.9832167,35.5741952,129.3096662,176.6499940
8059,BLD010000003679IH,1,,building,0009_0004,50,1163982.0604297,1732413.9832167,35.5741952,129.3096662,164.6600040
8060,BLD010000003679IH,4,,building,0009_0004,50,1163974.0042335,1732417.0259673,35.5742240,129.3095779,176.6499940
8061,BLD010000003679IH,4,,building,0009_0004,50,1163974.0042335,1732417.0259673,35.5742240,129.3095779,164.6600040
8062,BLD010000003679IH,,,roof,0009_0004,50,1163967.8223953,1732412.9356924,35.5741882,129.3095089,177.6499940
8063,BLD010000003679IH,3,,building,0009_0004,50,1163953.6636950,1732411.8260995,35.5741805,129.3093525,176.6499940
8064,BLD010000003679IH,3,,building,0009_0004,50,1163953.6636950,1732411.8260995,35.5741805,129.3093525,164.6600040
8065,BLD010000003679JI,2,,building,0009_0004,50,1163947.5981168,1732411.8062112,35.5741813,129.3092856,188.8699950
8066,BLD010000003679JI,2,,building,0009_0004,50,1163947.5981168,1732411.8062112,35.5741813,129.3092856,178.2149965
8067,BLD010000003679JI,2,,building,0009_0004,50,1163947.5981168,1732411.8062112,35.5741813,129.3092856,167.5599980
8068,BLD010000003679JI,,,roof,0009_0004,50,1163934.5757439,1732416.3534581,35.5742245,129.3091429,189.8699950
8069,BLD010000003679JI,4,,building,0009_0004,50,1163916.1580023,1732411.8808999,35.5741872,129.3089388,188.8699950
8070,BLD010000003679JI,4,,building,0009_0004,50,1163916.1580023,1732411.8808999,35.5741872,129.3089388,178.2149965
8071,BLD010000003679JI,4,,building,0009_0004,50,1163916.1580023,1732411.8808999,35.5741872,129.3089388,167.5599980
8072,,,0.0000000,terrain,0009_0004,50,1163915.0000000,1732415.0000000,35.5742155,129.3089267,166.6875718
8073,,,0.0000000,terrain,0009_0004,50,1163905.0000000,1732415.0000000,35.5742172,129.3088163,166.4998084
8074,BLD010000003679ML,2,,building,0009_0004,50,1163904.5123064,1732416.2035027,35.5742281,129.3088112,177.4700010
8075,BLD010000003679ML,2,,building,0009_0004,50,1163904.5123064,1732416.2035027,35.5742281,129.3088112,166.0800020
8076,,,0.0000000,terrain,0009_0004,50,1163905.0000000,1732405.0000000,35.5741271,129.3088143,165.9628479
8077,,,0.0000000,terrain,0009_0004,50,1163915.0000000,1732405.0000000,35.5741254,129.3089246,166.4241716
8078,BLD010000003679KJ,4,,building,0009_0004,50,1163916.0957891,1732407.3670047,35.5741465,129.3089372,176.7599950
8079,BLD010000003679KJ,4,,building,0009_0004,50,1163916.0957891,1732407.3670047,35.5741465,129.3089372,165.8300020
8080,BLD010000003679KJ,4,,building,0009_0004,50,1163924.5422911,1732403.9485343,35.5741143,129.3090297,176.7599950
8081,BLD010000003679KJ,4,,building,0009_0004,50,1163924.5422911,1732403.9485343,35.5741143,129.3090297,165.8300020
8082,,,0.0000000,terrain,0009_0004,50,1163925.0000000,1732405.0000000,35.5741237,129.3090349,166.0075581
8083,BLD010000003679JI,3,,building,0009_0004,50,1163925.2112122,1732408.3612513,35.5741540,129.3090379,188.8699950
8084,BLD010000003679JI,3,,building,0009_0004,50,1163925.2112122,1732408.3612513,35.5741540,129.3090379,178.2149965
8085,BLD010000003679JI,3,,building,0009_0004,50,1163925.2112122,1732408.3612513,35.5741540,129.3090379,167.5599980
8086,BLD010000003679KJ,4,,building,0009_0004,50,1163932.9887932,1732400.5300638,35.5740821,129.3091222,176.7599950
8087,BLD010000003679KJ,4,,building,0009_0004,50,1163932.9887932,1732400.5300638,35.5740821,129.3091222,165.8300020
8088,BLD010000003679JI,3,,building,0009_0004,50,1163934.2644221,1732404.8416026,35.5741208,129.3091371,188.8699950
8089,BLD010000003679JI,3,,building,0009_0004,50,1163934.2644221,1732404.8416026,35.5741208,129.3091371,178.2149965
8090,BLD010000003679JI,3,,building,0009_0004,50,1163934.2644221,1732404.8416026,35.5741208,129.3091371,167.5599980
8091,BLD010000003679JI,3,,building,0009_0004,50,1163943.3176319,1732401.3219540,35.5740876,129.3092362,188.8699950
8092,BLD010000003679JI,3,,building,0009_0004,50,1163943.3176319,1732401.3219540,35.5740876,129.3092362,178.2149965
8093,BLD010000003679JI,3,,building,0009_0004,50,1163943.3176319,1732401.3219540,35.5740876,129.3092362,167.5599980
8094,,,0.0000000,terrain,0009_0004,50,1163945.0000000,1732405.0000000,35.5741204,129.3092556,166.2950567
8095,BLD0100000037WXDQ,4,,building,0009_0004,50,1163949.3474997,1732407.8147506,35.5741451,129.3093041,172.7200010
8096,BLD0100000037WXDQ,4,,building,0009_0004,50,1163949.3474997,1732407.8147506,35.5741451,129.3093041,163.8999940
8097,BLD0100000037WXDQ,4,,building,0009_0004,50,1163960.8468429,1732403.4046952,35.5741034,129.3094300,172.7200010
8098,BLD0100000037WXDQ,4,,building,0009_0004,50,1163960.8468429,1732403.4046952,35.5741034,129.3094300,163.8999940
8099,BLD010000003679IH,2,,building,0009_0004,50,1163961.6741140,1732408.8152511,35.5741521,129.3094403,176.6499940
8100,BLD010000003679IH,2,,building,0009_0004,50,1163961.6741140,1732408.8152511,35.5741521,129.3094403,164.6600040
8101,,,0.0000000,terrain,0009_0004,50,1163965.0000000,1732405.0000000,35.5741171,129.3094762,163.5852251
8102,BLD010000003679IH,2,,building,0009_0004,50,1163969.6845331,1732405.8044026,35.5741236,129.3095280,176.6499940
8103,BLD010000003679IH,2,,building,0009_0004,50,1163969.6845331,1732405.8044026,35.5741236,129.3095280,164.6600040
8104,BLD010000003679IH,2,,building,0009_0004,50,1163977.6949522,1732402.7935542,35.5740951,129.3096158,176.6499940
8105,BLD010000003679IH,2,,building,0009_0004,50,1163977.6949522,1732402.7935542,35.5740951,129.3096158,164.6600040
8106,,,0.0000000,terrain,0009_0004,50,1163985.0000000,1732405.0000000,35.5741138,129.3096968,161.6274695
8107,BLD01000000CKVBW8,4,,building,0009_0004,50,1163986.4445772,1732401.7015122,35.5740838,129.3097121,160.0299990
8108,BLD01000000CKVBW8,4,,building,0009_0004,50,1163986.4445772,1732401.7015122,35.5740838,129.3097121,157.5299990
8109,BLD01000000366Q5K,4,,building,0009_0004,50,1163989.5594064,1732408.8580713,35.5741478,129.3097479,170.6799930
8110,BLD01000000366Q5K,4,,building,0009_0004,50,1163989.5594064,1732408.8580713,35.5741478,129.3097479,159.5299990
8111,BLD01000000389BCH,4,,building,0008_0004,51,1163898.8700583,1732493.3511363,35.5749243,129.3087646,183.5500030
8112,BLD01000000389BCH,4,,building,0008_0004,51,1163898.8700583,1732493.3511363,35.5749243,129.3087646,172.4299930
8113,BLD01000000366ZF3,2,,building,0008_0004,51,1163898.2808311,1732494.3149879,35.5749331,129.3087583,177.4299930
8114,BLD01000000366ZF3,2,,building,0008_0004,51,1163898.2808311,1732494.3149879,35.5749331,129.3087583,173.6499940
8115,BLD01000000366ZOC,2,,building,0008_0004,51,1163895.5726443,1732496.0923046,35.5749495,129.3087288,179.8999940
8116,BLD01000000366ZOC,2,,building,0008_0004,51,1163895.5726443,1732496.0923046,35.5749495,129.3087288,173.8000030
8117,BLD010000003678GE,1,,building,0008_0004,51,1163895.5124675,1732492.8512807,35.5749203,129.3087275,181.3399960
8118,BLD010000003678GE,1,,building,0008_0004,51,1163895.5124675,1732492.8512807,35.5749203,129.3087275,172.6499940
8119,,,0.0000000,terrain,0008_0004,51,1163895.0000000,1732495.0000000,35.5749398,129.3087222,171.5000000
8120,BLD010000003678GE,4,,building,0008_0004,51,1163886.2806812,1732498.8859608,35.5749763,129.3086269,181.3399960
8121,BLD010000003678GE,4,,building,0008_0004,51,1163886.2806812,1732498.8859608,35.5749763,129.3086269,172.6499940
8122,BLD010000003675ZU,2,,building,0008_0004,51,1163885.4603933,1732499.7923267,35.5749846,129.3086180,183.0800020
8123,BLD010000003675ZU,2,,building,0008_0004,51,1163885.4603933,1732499.7923267,35.5749846,129.3086180,172.6100010
8124,BLD010000003678GE,3,,building,0008_0004,51,1163879.7676810,1732490.2021254,35.5748991,129.3085532,181.3399960
8125,BLD010000003678GE,3,,building,0008_0004,51,1163879.7676810,1732490.2021254,35.5748991,129.3085532,172.6499940
8126,BLD010000003675ZU,2,,building,0008_0004,51,1163879.0497143,1732490.8493714,35.5749050,129.3085455,183.0800020
8127,BLD010000003675ZU,2,,building,0008_0004,51,1163879.0497143,1732490.8493714,35.5749050,129.3085455,172.6100010
8128,BLD010000003675ZU,,,roof,0008_0004,51,1163874.4094341,1732493.9498395,35.5749337,129.3084949,184.0800020
8129,BLD010000003675ZU,4,,building,0008_0004,51,1163869.8462004,1732497.1300186,35.5749632,129.3084452,183.0800020
8130,BLD010000003675ZU,4,,building,0008_0004,51,1163869.8462004,1732497.1300186,35.5749632,129.3084452,172.6100010
8131,BLD01000000366Z1P,1,,building,0008_0004,51,1163868.3204659,1732496.4863253,35.5749576,129.3084282,183.6799930
8132,BLD01000000366Z1P,1,,building,0008_0004,51,1163868.3204659,1732496.4863253,35.5749576,129.3084282,172.3899990
8133,BLD01000000366Z1P,2,,building,0008_0004,51,1163856.1839710,1732492.4332712,35.5749231,129.3082936,183.6799930
8134,BLD01000000366Z1P,2,,building,0008_0004,51,1163856.1839710,1732492.4332712,35.5749231,129.3082936,172.3899990
