reference,x_epsg5179,y_epsg5179,lat,lon,alt
,1163105.0000000,1732435.0000000,35.5745296,129.2999957,124.5803530
,1163115.0000000,1732435.0000000,35.5745279,129.3001060,121.4124705
,1163125.0000000,1732435.0000000,35.5745263,129.3002163,116.3809076
,1163135.0000000,1732435.0000000,35.5745246,129.3003266,111.7062041
,1163145.0000000,1732435.0000000,35.5745230,129.3004369,111.5000000
,1163155.0000000,1732435.0000000,35.5745213,129.3005472,111.5000000
,1163165.0000000,1732435.0000000,35.5745197,129.3006575,111.5000000
,1163175.0000000,1732435.0000000,35.5745180,129.3007678,111.5000000
,1163185.0000000,1732435.0000000,35.5745164,129.3008782,111.5000000
,1163195.0000000,1732435.0000000,35.5745147,129.3009885,111.5000000
,1163205.0000000,1732435.0000000,35.5745131,129.3010988,111.8170104
,1163215.0000000,1732435.0000000,35.5745114,129.3012091,111.5961090
,1163225.0000000,1732435.0000000,35.5745098,129.3013194,111.9854194
,1163235.0000000,1732435.0000000,35.5745081,129.3014297,113.4219662
,1163245.0000000,1732435.0000000,35.5745065,129.3015400,115.4811574
,1163255.0000000,1732435.0000000,35.5745048,129.3016503,116.4667079
,1163265.0000000,1732435.0000000,35.5745032,129.3017606,118.5349953
,1163275.0000000,1732435.0000000,35.5745015,129.3018709,121.4340280
,1163285.0000000,1732435.0000000,35.5744999,129.3019812,124.0231744
,1163295.0000000,1732435.0000000,35.5744982,129.3020916,126.7669578
,1163305.0000000,1732435.0000000,35.5744966,129.3022019,131.0872687
,1163315.0000000,1732435.0000000,35.5744949,129.3023122,132.2383441
,1163325.0000000,1732435.0000000,35.5744933,129.3024225,134.7494301
,1163335.0000000,1732435.0000000,35.5744916,129.3025328,136.4097202
,1163345.0000000,1732435.0000000,35.5744900,129.3026431,137.8602818
,1163355.0000000,1732435.0000000,35.5744883,129.3027534,139.4234187
,1163365.0000000,1732435.0000000,35.5744867,129.3028637,141.1021464
,1163375.0000000,1732435.0000000,35.5744850,129.3029740,142.0893169
,1163385.0000000,1732435.0000000,35.5744834,129.3030843,143.7283402
,1163395.0000000,1732435.0000000,35.5744817,129.3031946,146.4544993
,1163405.0000000,1732435.0000000,35.5744801,129.3033050,146.2288692
,1163415.0000000,1732435.0000000,35.5744784,129.3034153,146.5000000
,1163425.0000000,1732435.0000000,35.5744768,129.3035256,146.5000000
,1163435.0000000,1732435.0000000,35.5744751,129.3036359,146.5000000
,1163445.0000000,1732435.0000000,35.5744735,129.3037462,146.5000000
,1163455.0000000,1732435.0000000,35.5744718,129.3038565,146.5000000
,1163465.0000000,1732435.0000000,35.5744702,129.3039668,146.5000000
,1163475.0000000,1732435.0000000,35.5744685,129.3040771,146.5000000
,1163485.0000000,1732435.0000000,35.5744669,129.3041874,146.5000000
,1163495.0000000,1732435.0000000,35.5744652,129.3042977,148.0571144
,1163505.0000000,1732435.0000000,35.5744636,129.3044080,151.1519720
,1163515.0000000,1732435.0000000,35.5744619,129.3045184,151.5000000
,1163525.0000000,1732435.0000000,35.5744603,129.3046287,151.5000000
,1163535.0000000,1732435.0000000,35.5744586,129.3047390,151.5000000
,1163545.0000000,1732435.0000000,35.5744570,129.3048493,151.5000000
,1163555.0000000,1732435.0000000,35.5744553,129.3049596,152.5913818
,1163565.0000000,1732435.0000000,35.5744537,129.3050699,155.1147400
,1163575.0000000,1732435.0000000,35.5744520,129.3051802,156.3044526
,1163585.0000000,1732435.0000000,35.5744503,129.3052905,156.5000000
,1163595.0000000,1732435.0000000,35.5744487,129.3054008,156.5000000
,1163605.0000000,1732435.0000000,35.5744470,129.3055111,156.5000000
,1163615.0000000,1732435.0000000,35.5744454,129.3056214,156.5000000
,1163625.0000000,1732435.0000000,35.5744437,129.3057318,156.5303213
,1163635.0000000,1732435.0000000,35.5744421,129.3058421,156.9971137
,1163645.0000000,1732435.0000000,35.5744404,129.3059524,156.9487796
,1163655.0000000,1732435.0000000,35.5744388,129.3060627,157.2191809
,1163665.0000000,1732435.0000000,35.5744371,129.3061730,156.9684135
,1163675.0000000,1732435.0000000,35.5744355,129.3062833,157.4159275
,1163685.0000000,1732435.0000000,35.5744338,129.3063936,157.7420783
,1163695.0000000,1732435.0000000,35.5744322,129.3065039,156.8891749
,1163705.0000000,1732435.0000000,35.5744305,129.3066142,157.1605169
,1163715.0000000,1732435.0000000,35.5744289,129.3067245,157.8244427
,1163725.0000000,1732435.0000000,35.5744272,129.3068348,159.1863579
,1163735.0000000,1732435.0000000,35.5744255,129.3069451,161.2275405
,1163745.0000000,1732435.0000000,35.5744239,129.3070555,161.3412129
,1163755.0000000,1732435.0000000,35.5744222,129.3071658,161.3347602
,1163765.0000000,1732435.0000000,35.5744206,129.3072761,161.5389929
,1163775.0000000,1732435.0000000,35.5744189,129.3073864,161.8913032
,1163785.0000000,1732435.0000000,35.5744173,129.3074967,162.9645720
,1163795.0000000,1732435.0000000,35.5744156,129.3076070,164.1713880
,1163805.0000000,1732435.0000000,35.5744140,129.3077173,165.5461542
,1163815.0000000,1732435.0000000,35.5744123,129.3078276,166.0986985
,1163825.0000000,1732435.0000000,35.5744107,129.3079379,166.3711270
,1163835.0000000,1732435.0000000,35.5744090,129.3080482,166.3769077
,1163845.0000000,1732435.0000000,35.5744073,129.3081585,166.6757541
,1163855.0000000,1732435.0000000,35.5744057,129.3082689,166.5449452
,1163865.0000000,1732435.0000000,35.5744040,129.3083792,166.8690498
,1163875.0000000,1732435.0000000,35.5744024,129.3084895,167.3681420
,1163885.0000000,1732435.0000000,35.5744007,129.3085998,168.4155864
,1163895.0000000,1732435.0000000,35.5743991,129.3087101,169.2829055
,1163905.0000000,1732435.0000000,35.5743974,129.3088204,170.2223692
,1163915.0000000,1732435.0000000,35.5743958,129.3089307,170.5312496
,1163925.0000000,1732435.0000000,35.5743941,129.3090410,170.9630978
,1163935.0000000,1732435.0000000,35.5743924,129.3091513,170.9552541
,1163945.0000000,1732435.0000000,35.5743908,129.3092616,170.9775247
,1163955.0000000,1732435.0000000,35.5743891,129.3093719,168.2789873
,1163965.0000000,1732435.0000000,35.5743875,129.3094823,167.3931429
,1163975.0000000,1732435.0000000,35.5743858,129.3095926,168.7954547
,1163985.0000000,1732435.0000000,35.5743842,129.3097029,167.5499467
,1163995.0000000,1732435.0000000,35.5743825,129.3098132,165.8872668
,1163005.0000000,1732445.0000000,35.5746361,129.2988946,145.9320902
,1163015.0000000,1732445.0000000,35.5746345,129.2990049,142.6082180
,1163025.0000000,1732445.0000000,35.5746328,129.2991152,141.5055210
,1163035.0000000,1732445.0000000,35.5746312,129.2992255,141.0643228
,1163045.0000000,1732445.0000000,35.5746296,129.2993358,139.1704142
,1163055.0000000,1732445.0000000,35.5746279,129.2994461,137.0114973
,1163065.0000000,1732445.0000000,35.5746263,129.2995565,136.3968149
,1163075.0000000,1732445.0000000,35.5746246,129.2996668,134.7413023
,1163085.0000000,1732445.0000000,35.5746230,129.2997771,131.6078800
,1163095.0000000,1732445.0000000,35.5746213,129.2998874,130.6684399
,1163105.0000000,1732445.0000000,35.5746197,129.2999977,127.4929031
,1163115.0000000,1732445.0000000,35.5746180,129.3001080,123.7107874
,1163125.0000000,1732445.0000000,35.5746164,129.3002183,117.4340502
,1163135.0000000,1732445.0000000,35.5746147,129.3003286,111.8188222
,1163145.0000000,1732445.0000000,35.5746131,129.3004389,111.5000000
,1163155.0000000,1732445.0000000,35.5746114,129.3005492,111.5000000
,1163165.0000000,1732445.0000000,35.5746098,129.3006595,111.5000000
,1163175.0000000,1732445.0000000,35.5746081,129.3007699,111.5000000
,1163185.0000000,1732445.0000000,35.5746065,129.3008802,111.5000000
,1163195.0000000,1732445.0000000,35.5746048,129.3009905,111.5000000
,1163205.0000000,1732445.0000000,35.5746032,129.3011008,111.7213309
,1163215.0000000,1732445.0000000,35.5746015,129.3012111,111.6398353
,1163225.0000000,1732445.0000000,35.5745999,129.3013214,111.5113072
,1163235.0000000,1732445.0000000,35.5745982,129.3014317,111.7243591
,1163245.0000000,1732445.0000000,35.5745966,129.3015420,112.9051708
,1163255.0000000,1732445.0000000,35.5745949,129.3016523,115.4697236
,1163265.0000000,1732445.0000000,35.5745933,129.3017626,116.5327449
,1163275.0000000,1732445.0000000,35.5745916,129.3018730,119.0559402
,1163285.0000000,1732445.0000000,35.5745900,129.3019833,121.4603777
,1163295.0000000,1732445.0000000,35.5745883,129.3020936,125.6259937
,1163305.0000000,1732445.0000000,35.5745867,129.3022039,126.8444989
,1163315.0000000,1732445.0000000,35.5745850,129.3023142,130.8588021
,1163325.0000000,1732445.0000000,35.5745834,129.3024245,131.2279865
,1163335.0000000,1732445.0000000,35.5745817,129.3025348,132.8111286
,1163345.0000000,1732445.0000000,35.5745801,129.3026451,135.8430446
,1163355.0000000,1732445.0000000,35.5745784,129.3027554,136.0905917
,1163365.0000000,1732445.0000000,35.5745768,129.3028657,137.9769106
,1163375.0000000,1732445.0000000,35.5745751,129.3029760,140.3881018
,1163385.0000000,1732445.0000000,35.5745735,129.3030864,141.5062140
,1163395.0000000,1732445.0000000,35.5745718,129.3031967,143.2077984
,1163405.0000000,1732445.0000000,35.5745702,129.3033070,144.4621044
,1163415.0000000,1732445.0000000,35.5745685,129.3034173,146.0063140
,1163425.0000000,1732445.0000000,35.5745669,129.3035276,146.4764308
,1163435.0000000,1732445.0000000,35.5745652,129.3036379,146.5000000
,1163445.0000000,1732445.0000000,35.5745636,129.3037482,146.5000000
,1163455.0000000,1732445.0000000,35.5745619,129.3038585,146.5000000
,1163465.0000000,1732445.0000000,35.5745603,129.3039688,146.5000000
,1163475.0000000,1732445.0000000,35.5745586,129.3040791,146.5000000
,1163485.0000000,1732445.0000000,35.5745570,129.3041894,146.8321551
,1163495.0000000,1732445.0000000,35.5745553,129.3042998,149.3985141
,1163505.0000000,1732445.0000000,35.5745537,129.3044101,151.3047446
,1163515.0000000,1732445.0000000,35.5745520,129.3045204,151.5000000
,1163525.0000000,1732445.0000000,35.5745504,129.3046307,151.5000000
,1163535.0000000,1732445.0000000,35.5745487,129.3047410,151.5968767
,1163545.0000000,1732445.0000000,35.5745471,129.3048513,152.1258146
,1163555.0000000,1732445.0000000,35.5745454,129.3049616,155.1875927
,1163565.0000000,1732445.0000000,35.5745438,129.3050719,156.3515502
,1163575.0000000,1732445.0000000,35.5745421,129.3051822,156.5000000
,1163585.0000000,1732445.0000000,35.5745405,129.3052925,156.5000000
,1163595.0000000,1732445.0000000,35.5745388,129.3054028,156.5000000
,1163605.0000000,1732445.0000000,35.5745372,129.3055132,156.6258485
,1163615.0000000,1732445.0000000,35.5745355,129.3056235,157.2155714
,1163625.0000000,1732445.0000000,35.5745339,129.3057338,158.0031052
,1163635.0000000,1732445.0000000,35.5745322,129.3058441,158.7091492
,1163645.0000000,1732445.0000000,35.5745306,129.3059544,158.9791830
,1163655.0000000,1732445.0000000,35.5745289,129.3060647,159.1639034
,1163665.0000000,1732445.0000000,35.5745272,129.3061750,159.0436098
,1163675.0000000,1732445.0000000,35.5745256,129.3062853,159.8062980
,1163685.0000000,1732445.0000000,35.5745239,129.3063956,160.3002864
,1163695.0000000,1732445.0000000,35.5745223,129.3065059,159.8260762
,1163705.0000000,1732445.0000000,35.5745206,129.3066162,158.4491258
,1163715.0000000,1732445.0000000,35.5745190,129.3067266,159.2875079
,1163725.0000000,1732445.0000000,35.5745173,129.3068369,161.1973700
,1163735.0000000,1732445.0000000,35.5745157,129.3069472,161.5000000
,1163745.0000000,1732445.0000000,35.5745140,129.3070575,161.5000000
,1163755.0000000,1732445.0000000,35.5745124,129.3071678,161.5000000
,1163765.0000000,1732445.0000000,35.5745107,129.3072781,161.7503781
,1163775.0000000,1732445.0000000,35.5745091,129.3073884,162.6687183
,1163785.0000000,1732445.0000000,35.5745074,129.3074987,164.4222277
,1163795.0000000,1732445.0000000,35.5745057,129.3076090,165.8590733
,1163805.0000000,1732445.0000000,35.5745041,129.3077193,166.4502338
,1163815.0000000,1732445.0000000,35.5745024,129.3078296,166.5629751
,1163825.0000000,1732445.0000000,35.5745008,129.3079400,166.5335505
,1163835.0000000,1732445.0000000,35.5744991,129.3080503,166.5397783
,1163845.0000000,1732445.0000000,35.5744975,129.3081606,167.4541400
,1163855.0000000,1732445.0000000,35.5744958,129.3082709,168.1926959
,1163865.0000000,1732445.0000000,35.5744942,129.3083812,168.5652586
,1163875.0000000,1732445.0000000,35.5744925,129.3084915,169.8233357
,1163885.0000000,1732445.0000000,35.5744908,129.3086018,170.7557724
,1163895.0000000,1732445.0000000,35.5744892,129.3087121,171.1779543
,1163905.0000000,1732445.0000000,35.5744875,129.3088224,171.4317658
,1163915.0000000,1732445.0000000,35.5744859,129.3089327,171.4100937
,1163925.0000000,1732445.0000000,35.5744842,129.3090430,171.4421069
,1163935.0000000,1732445.0000000,35.5744826,129.3091534,171.3632916
,1163945.0000000,1732445.0000000,35.5744809,129.3092637,171.0619241
,1163955.0000000,1732445.0000000,35.5744793,129.3093740,170.2973422
,1163965.0000000,1732445.0000000,35.5744776,129.3094843,170.5518419
,1163975.0000000,1732445.0000000,35.5744759,129.3095946,171.1550456
,1163985.0000000,1732445.0000000,35.5744743,129.3097049,170.3621363
,1163995.0000000,1732445.0000000,35.5744726,129.3098152,168.9447956
,1163005.0000000,1732455.0000000,35.5747263,129.2988966,146.6572846
,1163015.0000000,1732455.0000000,35.5747246,129.2990069,144.9604289
,1163025.0000000,1732455.0000000,35.5747230,129.2991172,142.6844059
,1163035.0000000,1732455.0000000,35.5747213,129.2992275,141.7623249
,1163045.0000000,1732455.0000000,35.5747197,129.2993379,140.6145683
,1163055.0000000,1732455.0000000,35.5747180,129.2994482,140.5420240
,1163065.0000000,1732455.0000000,35.5747164,129.2995585,140.6441274
,1163075.0000000,1732455.0000000,35.5747147,129.2996688,138.5835374
,1163085.0000000,1732455.0000000,35.5747131,129.2997791,136.4657423
,1163095.0000000,1732455.0000000,35.5747114,129.2998894,132.5983464
,1163105.0000000,1732455.0000000,35.5747098,129.2999997,130.4683606
,1163115.0000000,1732455.0000000,35.5747081,129.3001100,125.4585951
,1163125.0000000,1732455.0000000,35.5747065,129.3002203,117.8390817
,1163135.0000000,1732455.0000000,35.5747048,129.3003306,113.0036538
,1163145.0000000,1732455.0000000,35.5747032,129.3004409,111.7459189
,1163155.0000000,1732455.0000000,35.5747016,129.3005513,111.5746819
,1163165.0000000,1732455.0000000,35.5746999,129.3006616,111.5000000
,1163175.0000000,1732455.0000000,35.5746983,129.3007719,111.5000000
,1163185.0000000,1732455.0000000,35.5746966,129.3008822,111.5000000
,1163195.0000000,1732455.0000000,35.5746950,129.3009925,111.5000000
,1163205.0000000,1732455.0000000,35.5746933,129.3011028,111.5000000
,1163215.0000000,1732455.0000000,35.5746917,129.3012131,111.5000000
,1163225.0000000,1732455.0000000,35.5746900,129.3013234,111.5000000
,1163235.0000000,1732455.0000000,35.5746884,129.3014337,111.5358235
,1163245.0000000,1732455.0000000,35.5746867,129.3015440,111.6001659
,1163255.0000000,1732455.0000000,35.5746851,129.3016544,113.0835630
,1163265.0000000,1732455.0000000,35.5746834,129.3017647,116.5428997
,1163275.0000000,1732455.0000000,35.5746818,129.3018750,117.1367335
,1163285.0000000,1732455.0000000,35.5746801,129.3019853,117.8113125
,1163295.0000000,1732455.0000000,35.5746785,129.3020956,121.4837295
,1163305.0000000,1732455.0000000,35.5746768,129.3022059,122.7090609
,1163315.0000000,1732455.0000000,35.5746752,129.3023162,126.0665541
,1163325.0000000,1732455.0000000,35.5746735,129.3024265,128.4016910
,1163335.0000000,1732455.0000000,35.5746719,129.3025368,131.3713311
,1163345.0000000,1732455.0000000,35.5746702,129.3026471,132.1319281
,1163355.0000000,1732455.0000000,35.5746686,129.3027574,133.5739095
,1163365.0000000,1732455.0000000,35.5746669,129.3028678,136.0195633
,1163375.0000000,1732455.0000000,35.5746653,129.3029781,137.3245588
,1163385.0000000,1732455.0000000,35.5746636,129.3030884,140.2293080
,1163395.0000000,1732455.0000000,35.5746620,129.3031987,141.5044232
,1163405.0000000,1732455.0000000,35.5746603,129.3033090,142.0582020
,1163415.0000000,1732455.0000000,35.5746587,129.3034193,143.3504524
,1163425.0000000,1732455.0000000,35.5746570,129.3035296,144.8446241
,1163435.0000000,1732455.0000000,35.5746554,129.3036399,145.9599046
,1163445.0000000,1732455.0000000,35.5746537,129.3037502,146.4235545
,1163455.0000000,1732455.0000000,35.5746521,129.3038605,146.5000000
,1163465.0000000,1732455.0000000,35.5746504,129.3039709,146.5000000
,1163475.0000000,1732455.0000000,35.5746488,129.3040812,146.5000000
,1163485.0000000,1732455.0000000,35.5746471,129.3041915,146.6203035
,1163495.0000000,1732455.0000000,35.5746455,129.3043018,149.0345805
,1163505.0000000,1732455.0000000,35.5746438,129.3044121,151.4171649
,1163515.0000000,1732455.0000000,35.5746422,129.3045224,151.5000000
,1163525.0000000,1732455.0000000,35.5746405,129.3046327,151.5000000
,1163535.0000000,1732455.0000000,35.5746389,129.3047430,151.8742676
,1163545.0000000,1732455.0000000,35.5746372,129.3048533,154.2289709
,1163555.0000000,1732455.0000000,35.5746355,129.3049636,156.3229400
,1163565.0000000,1732455.0000000,35.5746339,129.3050739,156.5000000
,1163575.0000000,1732455.0000000,35.5746322,129.3051843,156.5000000
,1163585.0000000,1732455.0000000,35.5746306,129.3052946,156.5000000
,1163595.0000000,1732455.0000000,35.5746289,129.3054049,156.6254889
,1163605.0000000,1732455.0000000,35.5746273,129.3055152,157.9295101
,1163615.0000000,1732455.0000000,35.5746256,129.3056255,159.9005239
,1163625.0000000,1732455.0000000,35.5746240,129.3057358,160.3133507
,1163635.0000000,1732455.0000000,35.5746223,129.3058461,160.7655451
,1163645.0000000,1732455.0000000,35.5746207,129.3059564,160.9269983
,1163655.0000000,1732455.0000000,35.5746190,129.3060667,160.8859619
,1163665.0000000,1732455.0000000,35.5746174,129.3061770,160.8675390
,1163675.0000000,1732455.0000000,35.5746157,129.3062873,160.9049775
,1163685.0000000,1732455.0000000,35.5746141,129.3063977,160.7412345
,1163695.0000000,1732455.0000000,35.5746124,129.3065080,160.2095485
,1163705.0000000,1732455.0000000,35.5746108,129.3066183,160.6711754
,1163715.0000000,1732455.0000000,35.5746091,129.3067286,161.2338650
,1163725.0000000,1732455.0000000,35.5746074,129.3068389,161.5000000
,1163735.0000000,1732455.0000000,35.5746058,129.3069492,161.5000000
,1163745.0000000,1732455.0000000,35.5746041,129.3070595,161.5000000
,1163755.0000000,1732455.0000000,35.5746025,129.3071698,161.5046309
,1163765.0000000,1732455.0000000,35.5746008,129.3072801,161.9783858
,1163775.0000000,1732455.0000000,35.5745992,129.3073904,163.4618994
,1163785.0000000,1732455.0000000,35.5745975,129.3075007,165.6174773
,1163795.0000000,1732455.0000000,35.5745959,129.3076111,166.5000000
,1163805.0000000,1732455.0000000,35.5745942,129.3077214,166.5000000
,1163815.0000000,1732455.0000000,35.5745926,129.3078317,166.6517274
,1163825.0000000,1732455.0000000,35.5745909,129.3079420,167.3484784
,1163835.0000000,1732455.0000000,35.5745892,129.3080523,168.7290997
,1163845.0000000,1732455.0000000,35.5745876,129.3081626,169.7525190
,1163855.0000000,1732455.0000000,35.5745859,129.3082729,171.4380934
,1163865.0000000,1732455.0000000,35.5745843,129.3083832,170.6642601
,1163875.0000000,1732455.0000000,35.5745826,129.3084935,171.3970810
,1163885.0000000,1732455.0000000,35.5745810,129.3086038,171.3915507
,1163895.0000000,1732455.0000000,35.5745793,129.3087141,171.4261343
,1163905.0000000,1732455.0000000,35.5745777,129.3088245,171.3761311
,1163915.0000000,1732455.0000000,35.5745760,129.3089348,171.5000000
,1163925.0000000,1732455.0000000,35.5745743,129.3090451,171.4441693
,1163935.0000000,1732455.0000000,35.5745727,129.3091554,171.3325451
,1163945.0000000,1732455.0000000,35.5745710,129.3092657,171.3065015
,1163955.0000000,1732455.0000000,35.5745694,129.3093760,171.0532944
,1163965.0000000,1732455.0000000,35.5745677,129.3094863,170.9968996
,1163975.0000000,1732455.0000000,35.5745661,129.3095966,171.4250572
,1163985.0000000,1732455.0000000,35.5745644,129.3097069,171.2579246
,1163995.0000000,1732455.0000000,35.5745628,129.3098172,170.6432874
,1163005.0000000,1732465.0000000,35.5748164,129.2988986,149.9143623
,1163015.0000000,1732465.0000000,35.5748147,129.2990089,147.8401819
,1163025.0000000,1732465.0000000,35.5748131,129.2991192,146.6170958
,1163035.0000000,1732465.0000000,35.5748114,129.2992296,146.2958182
,1163045.0000000,1732465.0000000,35.5748098,129.2993399,144.3155001
,1163055.0000000,1732465.0000000,35.5748082,129.2994502,143.4788295
,1163065.0000000,1732465.0000000,35.5748065,129.2995605,142.6417854
,1163075.0000000,1732465.0000000,35.5748049,129.2996708,140.9509948
,1163085.0000000,1732465.0000000,35.5748032,129.2997811,139.5618273
,1163095.0000000,1732465.0000000,35.5748016,129.2998914,134.8871922
,1163105.0000000,1732465.0000000,35.5747999,129.3000017,130.5962297
,1163115.0000000,1732465.0000000,35.5747983,129.3001120,125.2291736
,1163125.0000000,1732465.0000000,35.5747966,129.3002223,119.5916412
,1163135.0000000,1732465.0000000,35.5747950,129.3003327,115.8579175
,1163145.0000000,1732465.0000000,35.5747933,129.3004430,111.9379150
,1163155.0000000,1732465.0000000,35.5747917,129.3005533,112.4865974
,1163165.0000000,1732465.0000000,35.5747900,129.3006636,112.5578310
,1163175.0000000,1732465.0000000,35.5747884,129.3007739,112.0131183
,1163185.0000000,1732465.0000000,35.5747867,129.3008842,111.5000000
,1163195.0000000,1732465.0000000,35.5747851,129.3009945,111.5000000
,1163205.0000000,1732465.0000000,35.5747834,129.3011048,111.5000000
,1163215.0000000,1732465.0000000,35.5747818,129.3012151,111.5000000
,1163225.0000000,1732465.0000000,35.5747801,129.3013254,111.5000000
,1163235.0000000,1732465.0000000,35.5747785,129.3014358,111.5000000
,1163245.0000000,1732465.0000000,35.5747768,129.3015461,111.5000000
,1163255.0000000,1732465.0000000,35.5747752,129.3016564,111.8509469
,1163265.0000000,1732465.0000000,35.5747735,129.3017667,114.2842240
,1163275.0000000,1732465.0000000,35.5747719,129.3018770,116.6324481
,1163285.0000000,1732465.0000000,35.5747702,129.3019873,116.5771718
,1163295.0000000,1732465.0000000,35.5747686,129.3020976,118.4257731
,1163305.0000000,1732465.0000000,35.5747669,129.3022079,122.1435696
,1163315.0000000,1732465.0000000,35.5747653,129.3023182,121.9107012
,1163325.0000000,1732465.0000000,35.5747636,129.3024285,126.3676965
,1163335.0000000,1732465.0000000,35.5747620,129.3025388,128.0999682
,1163345.0000000,1732465.0000000,35.5747603,129.3026492,131.1365717
,1163355.0000000,1732465.0000000,35.5747587,129.3027595,131.7024016
,1163365.0000000,1732465.0000000,35.5747570,129.3028698,134.5139447
,1163375.0000000,1732465.0000000,35.5747554,129.3029801,136.5752356
,1163385.0000000,1732465.0000000,35.5747537,129.3030904,137.3953308
,1163395.0000000,1732465.0000000,35.5747521,129.3032007,140.6270094
,1163405.0000000,1732465.0000000,35.5747504,129.3033110,141.4257255
,1163415.0000000,1732465.0000000,35.5747488,129.3034213,141.6055626
,1163425.0000000,1732465.0000000,35.5747471,129.3035316,142.3140755
,1163435.0000000,1732465.0000000,35.5747455,129.3036419,144.1313445
,1163445.0000000,1732465.0000000,35.5747438,129.3037523,145.9536714
,1163455.0000000,1732465.0000000,35.5747422,129.3038626,146.5000000
,1163465.0000000,1732465.0000000,35.5747405,129.3039729,146.5000000
,1163475.0000000,1732465.0000000,35.5747389,129.3040832,146.5000000
,1163485.0000000,1732465.0000000,35.5747372,129.3041935,146.7323310
,1163495.0000000,1732465.0000000,35.5747356,129.3043038,148.8032711
,1163505.0000000,1732465.0000000,35.5747339,129.3044141,151.5000000
,1163515.0000000,1732465.0000000,35.5747323,129.3045244,151.5000000
,1163525.0000000,1732465.0000000,35.5747306,129.3046347,151.5000000
,1163535.0000000,1732465.0000000,35.5747290,129.3047450,152.2754868
,1163545.0000000,1732465.0000000,35.5747273,129.3048553,155.3706198
,1163555.0000000,1732465.0000000,35.5747257,129.3049657,156.4378109
,1163565.0000000,1732465.0000000,35.5747240,129.3050760,156.5000000
,1163575.0000000,1732465.0000000,35.5747224,129.3051863,156.5000000
,1163585.0000000,1732465.0000000,35.5747207,129.3052966,156.7817356
,1163595.0000000,1732465.0000000,35.5747191,129.3054069,158.4123622
,1163605.0000000,1732465.0000000,35.5747174,129.3055172,160.2428296
,1163615.0000000,1732465.0000000,35.5747158,129.3056275,161.4705048
,1163625.0000000,1732465.0000000,35.5747141,129.3057378,161.3051767
,1163635.0000000,1732465.0000000,35.5747124,129.3058481,161.4895660
,1163645.0000000,1732465.0000000,35.5747108,129.3059584,161.4755220
,1163655.0000000,1732465.0000000,35.5747091,129.3060687,161.3807121
,1163665.0000000,1732465.0000000,35.5747075,129.3061791,161.4545848
,1163675.0000000,1732465.0000000,35.5747058,129.3062894,161.5000000
,1163685.0000000,1732465.0000000,35.5747042,129.3063997,161.5000000
,1163695.0000000,1732465.0000000,35.5747025,129.3065100,161.5000000
,1163705.0000000,1732465.0000000,35.5747009,129.3066203,161.5000000
,1163715.0000000,1732465.0000000,35.5746992,129.3067306,161.5000000
,1163725.0000000,1732465.0000000,35.5746976,129.3068409,161.5000000
,1163735.0000000,1732465.0000000,35.5746959,129.3069512,161.5000000
,1163745.0000000,1732465.0000000,35.5746943,129.3070615,161.5000000
,1163755.0000000,1732465.0000000,35.5746926,129.3071718,161.7648875
,1163765.0000000,1732465.0000000,35.5746909,129.3072822,163.1971696
,1163775.0000000,1732465.0000000,35.5746893,129.3073925,164.9581549
,1163785.0000000,1732465.0000000,35.5746876,129.3075028,166.4465150
,1163795.0000000,1732465.0000000,35.5746860,129.3076131,166.5426780
,1163805.0000000,1732465.0000000,35.5746843,129.3077234,166.8176235
,1163815.0000000,1732465.0000000,35.5746827,129.3078337,167.4997864
,1163825.0000000,1732465.0000000,35.5746810,129.3079440,169.1193898
,1163835.0000000,1732465.0000000,35.5746794,129.3080543,171.2145404
,1163845.0000000,1732465.0000000,35.5746777,129.3081646,171.0386022
,1163855.0000000,1732465.0000000,35.5746761,129.3082749,171.0550117
,1163865.0000000,1732465.0000000,35.5746744,129.3083852,171.3471301
,1163875.0000000,1732465.0000000,35.5746727,129.3084956,171.4490115
,1163885.0000000,1732465.0000000,35.5746711,129.3086059,171.4284989
,1163895.0000000,1732465.0000000,35.5746694,129.3087162,171.4528323
,1163905.0000000,1732465.0000000,35.5746678,129.3088265,171.4565714
,1163915.0000000,1732465.0000000,35.5746661,129.3089368,171.5000000
,1163925.0000000,1732465.0000000,35.5746645,129.3090471,171.4680117
,1163935.0000000,1732465.0000000,35.5746628,129.3091574,171.2906096
,1163945.0000000,1732465.0000000,35.5746612,129.3092677,171.2069584
,1163955.0000000,1732465.0000000,35.5746595,129.3093780,171.2229650
,1163965.0000000,1732465.0000000,35.5746578,129.3094883,171.2007398
,1163975.0000000,1732465.0000000,35.5746562,129.3095986,171.4672086
,1163985.0000000,1732465.0000000,35.5746545,129.3097090,171.4834093
,1163995.0000000,1732465.0000000,35.5746529,129.3098193,171.3437799
,1163005.0000000,1732475.0000000,35.5749065,129.2989006,151.7522205
,1163015.0000000,1732475.0000000,35.5749049,129.2990110,151.8220304
,1163025.0000000,1732475.0000000,35.5749032,129.2991213,150.9323594
,1163035.0000000,1732475.0000000,35.5749016,129.2992316,149.3997590
,1163045.0000000,1732475.0000000,35.5748999,129.2993419,148.3950358
,1163055.0000000,1732475.0000000,35.5748983,129.2994522,146.6720312
,1163065.0000000,1732475.0000000,35.5748966,129.2995625,146.4602248
,1163075.0000000,1732475.0000000,35.5748950,129.2996728,145.1434381
,1163085.0000000,1732475.0000000,35.5748933,129.2997831,141.3915139
